domain,marker_name,LabChemTestName,lower,upper,source,n_records,n_patients,n_cohort,prop_patients,feature_name,feature_subcategory,code,code_vocabulary,Description,drug_name,VAClassification,percent_of_patients,VAClassification_Description,VAClass
Labs,Lymph,Lymph(10e3),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,120506,8102,735933,0.0110091543659545,Lymph,"","","","","","",1.10091543659545,"",
Labs,Lymph,LYMPH ABSOLUTE,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,78232,7729,735933,0.0105023147487611,Lymph,"","","","","","",1.05023147487611,"",
Labs,Lymph,LYMPH#(CAL),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,28537,7351,735933,0.00998868103482246,Lymph,"","","","","","",0.998868103482246,"",
Labs,Lymph,ABS LYMPH AUTOMATED,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,115843,7321,735933,0.00994791645435114,Lymph,"","","","","","",0.994791645435114,"",
Labs,Lymph,ABSOLUTE LYMPHOCYTES,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,116016,6897,735933,0.00937177705035649,Lymph,"","","","","","",0.937177705035649,"",
Labs,Lymph,ABSOLUTE LYMPH#,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,125316,6781,735933,0.00921415400586738,Lymph,"","","","","","",0.921415400586738,"",
Labs,Lymph,LYMPH # (AUTO),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,34602,6598,735933,0.00896549006499233,Lymph,"","","","","","",0.896549006499233,"",
Labs,Lymph,LYMPHOCYTES (#),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,86464,6436,735933,0.0087453613304472,Lymph,"","","","","","",0.87453613304472,"",
Labs,Lymph,"LYMPHOCYTE, ABSOLUTE",0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,106049,6246,735933,0.00848718565412884,Lymph,"","","","","","",0.848718565412884,"",
Labs,Lymph,LYMPH-ABSOLUTE,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,96011,5864,735933,0.00796811666279403,Lymph,"","","","","","",0.796811666279403,"",
Labs,Lymph,ABS. LYMPHOCYTE COUNT,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,60986,5339,735933,0.00725473650454593,Lymph,"","","","","","",0.725473650454593,"",
Labs,Lymph,LYMP#,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,18601,5189,735933,0.00705091360218933,Lymph,"","","","","","",0.705091360218933,"",
Labs,Lymph,TOTAL LYMPHOCYTE,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,169168,5051,735933,0.00686339653202126,Lymph,"","","","","","",0.686339653202126,"",
Labs,Lymph,LYMPHS ABS (DCED 072313),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,48967,4997,735933,0.00679002028717288,Lymph,"","","","","","",0.679002028717288,"",
Labs,Lymph,LYMP#  (AUTO),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,61489,4953,735933,0.00673023223581494,Lymph,"","","","","","",0.673023223581494,"",
Labs,Lymph,LYMPHOCYTE NUMBER,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,95174,4874,735933,0.00662288550724047,Lymph,"","","","","","",0.662288550724047,"",
Labs,Lymph,LYMPHS #  -,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,78256,4843,735933,0.00658076210742011,Lymph,"","","","","","",0.65807621074201,"",
Labs,Lymph,ABSOLUTE LYMPHS(DCed 9-7-21),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,59078,4817,735933,0.00654543280434496,Lymph,"","","","","","",0.654543280434496,"",
Labs,Lymph,LYMPHS ABSOLUTE,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,54112,4459,735933,0.00605897547738721,Lymph,"","","","","","",0.605897547738721,"",
Labs,Lymph,LYMPH #-AUTO--------O,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,35410,4110,735933,0.00558474752457085,Lymph,"","","","","","",0.558474752457085,"",
Labs,Lymph,LYMPHOCYTES #,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,53443,4032,735933,0.00547875961534542,Lymph,"","","","","","",0.547875961534542,"",
Labs,Lymph,LYMPH # (BEFORE 5/9/06),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,29241,4000,735933,0.00543527739617601,Lymph,"","","","","","",0.543527739617601,"",
Labs,Lymph,"Lymph, Abs",0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,32837,3603,735933,0.00489582611460554,Lymph,"","","","","","",0.489582611460554,"",
Labs,Lymph,"NEW LYMPH, ABSOLUTE",0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,41274,3482,735933,0.00473140897337122,Lymph,"","","","","","",0.473140897337122,"",
Labs,Lymph,LYMPHS#(PRE-2/2/12),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,28946,3103,735933,0.00421641644008354,Lymph,"","","","","","",0.421641644008354,"",
Labs,Lymph,ABSOLUTE LYMPHOCYTES # (MANUAL),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,15731,3088,735933,0.00419603414984788,Lymph,"","","","","","",0.419603414984788,"",
Labs,Lymph,LYMPH #(s),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,23441,2712,735933,0.00368511807460734,Lymph,"","","","","","",0.368511807460734,"",
Labs,Lymph,LYMPHOCYTE#,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,57250,2375,735933,0.00322719595397951,Lymph,"","","","","","",0.322719595397951,"",
Labs,Lymph,"LYMPH,ABS(TOPC)AUTO",0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,25106,2161,735933,0.00293640861328409,Lymph,"","","","","","",0.293640861328409,"",
Labs,Lymph,A-LYMPH #,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,11188,1982,735933,0.00269317994980521,Lymph,"","","","","","",0.269317994980521,"",
Labs,Lymph,LYMPHS#(BMT),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,11710,1787,735933,0.00242821017674163,Lymph,"","","","","","",0.242821017674163,"",
Labs,Lymph,LYMPHS ABSOLUTE #,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,5407,1693,735933,0.0023004811579315,Lymph,"","","","","","",0.23004811579315,"",
Labs,Lymph,LYMPH-A,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,34899,1692,735933,0.00229912233858245,Lymph,"","","","","","",0.229912233858245,"",
Labs,Lymph,P-ABSOLUTE LYMPHS (DC'ed 4720),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,8628,1283,735933,0.00174336522482346,Lymph,"","","","","","",0.174336522482346,"",
Labs,Lymph,LYMPHS (ABS),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2711,1195,735933,0.00162378912210758,Lymph,"","","","","","",0.162378912210758,"",
Labs,Lymph,LYMPH,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,11681,1096,735933,0.00148926600655223,Lymph,"","","","","","",0.148926600655223,"",
Labs,Lymph,W-LYMPHS#,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,4464,940,735933,0.00127729018810136,Lymph,"","","","","","",0.127729018810136,"",
Labs,Lymph,D-Lymphs (Abs) (dc'd),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,3731,864,735933,0.00117401991757402,Lymph,"","","","","","",0.117401991757402,"",
Labs,Lymph,ZZLYMPHOCYTE ABS. (REF.LAB),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2012,864,735933,0.00117401991757402,Lymph,"","","","","","",0.117401991757402,"",
Labs,Lymph,Lymphocytes (Manual),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2613,852,735933,0.00115771408538549,Lymph,"","","","","","",0.115771408538549,"",
Labs,Lymph,ABSOLUTE LYMPHS CALCULATED(WAM),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2806,801,735933,0.00108841429858425,Lymph,"","","","","","",0.108841429858425,"",
Labs,Lymph," LYMPH,ABS d/c",0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,897,701,735933,0.000952532363679846,Lymph,"","","","","","",0.0952532363679846,"",
Labs,Lymph,Absolute Lymphocyte Count,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2152,613,735933,0.000832956260963974,Lymph,"","","","","","",0.0832956260963974,"",
Labs,Lymph,LYMPHOCYTE ABSOLUTE,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,901,530,735933,0.000720174254993322,Lymph,"","","","","","",0.0720174254993321,"",
Labs,Lymph,MN LYM#,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,3042,395,735933,0.000536733642872381,Lymph,"","","","","","",0.0536733642872381,"",
Labs,Lymph,LRL LYMPHOCYTE ABSOLUTE,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,493,361,735933,0.000490533785004885,Lymph,"","","","","","",0.0490533785004885,"",
Labs,Lymph,LYMPH#(SPHEM)-BK,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1652,295,735933,0.000400851707967981,Lymph,"","","","","","",0.0400851707967981,"",
Labs,Lymph,.LYM ABS (MINOT AFB)DC 6/8/10,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,601,246,735933,0.000334269559864825,Lymph,"","","","","","",0.0334269559864825,"",
Labs,Lymph,NAVY STAT LYMPH#,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,366,231,735933,0.000313887269629165,Lymph,"","","","","","",0.0313887269629165,"",
Labs,Lymph,LYMPH#-PR,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2072,210,735933,0.000285352063299241,Lymph,"","","","","","",0.0285352063299241,"",
Labs,Lymph,LYMP#  (MAN DIFF),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,542,199,735933,0.000270405050459757,Lymph,"","","","","","",0.0270405050459757,"",
Labs,Lymph,LEG LYM#,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,294,186,735933,0.000252740398922185,Lymph,"","","","","","",0.0252740398922185,"",
Labs,Lymph,U-LYMPHOCYTES ABS,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,276,183,735933,0.000248663940875053,Lymph,"","","","","","",0.0248663940875053,"",
Labs,Lymph,TAMC LYMPH#,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,177,169,735933,0.000229640469988436,Lymph,"","","","","","",0.0229640469988436,"",
Labs,Lymph,S-ABS LYMPH COUNT (DCed 31320),0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,220,158,735933,0.000214693457148952,Lymph,"","","","","","",0.0214693457148952,"",
Labs,Lymph,LYMPH#-OML,0.2,15,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,149,108,735933,0.000146752489696752,Lymph,"","","","","","",0.0146752489696752,"",
Labs,LymphFra,LYMPH %,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,6425763,313151,735933,0.425515637972478,LymphFra,"","","","","","",42.5515637972479,"",
Labs,LymphFra,LYMPHS,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1049338,119840,735933,0.162840910789433,LymphFra,"","","","","","",16.2840910789433,"",
Labs,LymphFra,LYMPHOCYTE %,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,994660,57495,735933,0.0781253184732849,LymphFra,"","","","","","",7.81253184732849,"",
Labs,LymphFra,LYMPH%,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,805446,50068,735933,0.0680333671679351,LymphFra,"","","","","","",6.80333671679351,"",
Labs,LymphFra,LYMPHS %,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1023141,48582,735933,0.0660141616152557,LymphFra,"","","","","","",6.60141616152557,"",
Labs,LymphFra,LYMPH  %,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,725274,30783,735933,0.0418285360216215,LymphFra,"","","","","","",4.18285360216215,"",
Labs,LymphFra,LYMPHOCYTES,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,108212,29606,735933,0.0402292056477967,LymphFra,"","","","","","",4.02292056477967,"",
Labs,LymphFra,"LYMPHOCYTES, AUTO%",5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,441525,25078,735933,0.0340764716353255,LymphFra,"","","","","","",3.40764716353255,"",
Labs,LymphFra,LYMPHS%,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,530296,23962,735933,0.0325600292417924,LymphFra,"","","","","","",3.25600292417924,"",
Labs,LymphFra,LYMPHOCYTE%,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,321921,23317,735933,0.031683590761659,LymphFra,"","","","","","",3.1683590761659,"",
Labs,LymphFra,LYMPHOCYTES %,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,452147,22486,735933,0.0305544118826034,LymphFra,"","","","","","",3.05544118826034,"",
Labs,LymphFra,"LYMPHOCYTES, AUTO %",5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,536533,22108,735933,0.0300407781686648,LymphFra,"","","","","","",3.00407781686648,"",
Labs,LymphFra,LYMPHOCYTE % (AUTO),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,405338,21873,735933,0.0297214556216395,LymphFra,"","","","","","",2.97214556216395,"",
Labs,LymphFra,LYMPH% (V2),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,396525,20077,735933,0.0272810160707564,LymphFra,"","","","","","",2.72810160707564,"",
Labs,LymphFra,LYMPH % (SS),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,385598,17470,735933,0.0237385740277987,LymphFra,"","","","","","",2.37385740277987,"",
Labs,LymphFra,LYMPHOCYTES % (AUTO),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,362005,16247,735933,0.0220767379639179,LymphFra,"","","","","","",2.20767379639179,"",
Labs,LymphFra,LYMPHS %(dc 10/11/22),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,226798,15290,735933,0.0207763478468828,LymphFra,"","","","","","",2.07763478468828,"",
Labs,LymphFra,Lymph %,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,221660,15021,735933,0.02041082544199,LymphFra,"","","","","","",2.041082544199,"",
Labs,LymphFra,LYMPH % AUTOMATED,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,244218,14945,735933,0.0203075551714626,LymphFra,"","","","","","",2.03075551714626,"",
Labs,LymphFra,LYMPH,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,88722,14067,735933,0.019114511783002,LymphFra,"","","","","","",1.9114511783002,"",
Labs,LymphFra,LYMPH %(D/C 5/25/17),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,114832,11505,735933,0.0156332166107513,LymphFra,"","","","","","",1.56332166107513,"",
Labs,LymphFra,LYMPHOCYTE% (AUTO),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,232607,10610,735933,0.0144170732933569,LymphFra,"","","","","","",1.44170732933569,"",
Labs,LymphFra,LYMPHOCYTE PERCENT,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,166461,10256,735933,0.0139360512437953,LymphFra,"","","","","","",1.39360512437953,"",
Labs,LymphFra,A LYMPH%,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,197207,10240,735933,0.0139143101342106,LymphFra,"","","","","","",1.39143101342106,"",
Labs,LymphFra,LYMPHS (Auto),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,251918,9703,735933,0.013184624143774,LymphFra,"","","","","","",1.3184624143774,"",
Labs,LymphFra,LYMPHS% MAN,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,128402,8864,735933,0.012044574709926,LymphFra,"","","","","","",1.2044574709926,"",
Labs,LymphFra,LYMPHOCYTE % (5/2/2019),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,96259,8190,735933,0.0111287304686704,LymphFra,"","","","","","",1.11287304686704,"",
Labs,LymphFra,"LYMPHS, %",5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,182419,8075,735933,0.0109724662435303,LymphFra,"","","","","","",1.09724662435303,"",
Labs,LymphFra,LYMPH (AUTO),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,77726,7724,735933,0.0104955206520159,LymphFra,"","","","","","",1.04955206520159,"",
Labs,LymphFra,LYMPH,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,46182,7529,735933,0.0102305508789523,LymphFra,"","","","","","",1.02305508789523,"",
Labs,LymphFra,LYMPHS (V2),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,32884,7466,735933,0.0101449452599625,LymphFra,"","","","","","",1.01449452599625,"",
Labs,LymphFra,LYMPHOCYTE %~disc 10/14,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,98688,7101,735933,0.00964897619756146,LymphFra,"","","","","","",0.964897619756146,"",
Labs,LymphFra,LYMPHS%(MAN),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,25868,7077,735933,0.00961636453318441,LymphFra,"","","","","","",0.961636453318441,"",
Labs,LymphFra,LYMPH % (AUTO),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,34428,6596,735933,0.00896277242629424,LymphFra,"","","","","","",0.896277242629424,"",
Labs,LymphFra,LYMPHOCYTE (%),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,84533,6427,735933,0.00873313195630581,LymphFra,"","","","","","",0.873313195630581,"",
Labs,LymphFra,ABS LYMPHS AUTOMATED (DISCONTINUED),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,38029,5518,735933,0.00749796516802481,LymphFra,"","","","","","",0.749796516802481,"",
Labs,LymphFra,LYMPH(DCed 9-7-21),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,79170,5419,735933,0.00736344205246945,LymphFra,"","","","","","",0.736344205246945,"",
Labs,LymphFra,LYMPH % (DCED 072313),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,48901,4997,735933,0.00679002028717288,LymphFra,"","","","","","",0.679002028717288,"",
Labs,LymphFra,LYMP%  (AUTO),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,59728,4948,735933,0.00672343813906973,LymphFra,"","","","","","",0.672343813906973,"",
Labs,LymphFra,LYMPHS %  -,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,70931,4810,735933,0.00653592106890165,LymphFra,"","","","","","",0.653592106890165,"",
Labs,LymphFra,LYMPHS % (XN2000),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,53805,4668,735933,0.00634296872133741,LymphFra,"","","","","","",0.634296872133741,"",
Labs,LymphFra,LYMPH % AUTO,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,54342,4510,735933,0.00612827526418845,LymphFra,"","","","","","",0.612827526418845,"",
Labs,LymphFra,LYMPHOCYTE,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,16739,4107,735933,0.00558067106652372,LymphFra,"","","","","","",0.558067106652372,"",
Labs,LymphFra,LYMPH %-AUTO--------O,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,34962,4096,735933,0.00556572405368424,LymphFra,"","","","","","",0.556572405368424,"",
Labs,LymphFra,LYMPH % (BEFORE 5/9/06),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,28840,4000,735933,0.00543527739617601,LymphFra,"","","","","","",0.543527739617601,"",
Labs,LymphFra,LYMP %,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,45906,3420,735933,0.00464716217373049,LymphFra,"","","","","","",0.464716217373049,"",
Labs,LymphFra,A LYMPH %,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,47447,3026,735933,0.00411178735020715,LymphFra,"","","","","","",0.411178735020715,"",
Labs,LymphFra,LYMPHS,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,15472,2819,735933,0.00383051174495504,LymphFra,"","","","","","",0.383051174495504,"",
Labs,LymphFra,LYMPH %(s),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,23420,2711,735933,0.00368375925525829,LymphFra,"","","","","","",0.368375925525829,"",
Labs,LymphFra,LYMPHOCYTES %(M),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,14370,2574,735933,0.00349760100443926,LymphFra,"","","","","","",0.349760100443926,"",
Labs,LymphFra,LYMPHS%(BMT)dc'd 09/28/20,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,35046,2529,735933,0.00343645413373228,LymphFra,"","","","","","",0.343645413373228,"",
Labs,LymphFra,LYM%,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,18595,2423,735933,0.00329241928273362,LymphFra,"","","","","","",0.329241928273362,"",
Labs,LymphFra,LYMPHS (old),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,8250,2332,735933,0.00316876672197061,LymphFra,"","","","","","",0.316876672197061,"",
Labs,LymphFra,LYMPH% (TOPC)AUTO,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,25023,2160,735933,0.00293504979393505,LymphFra,"","","","","","",0.293504979393505,"",
Labs,LymphFra,LYMPHS%(LUF),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,32147,2139,735933,0.00290651458760512,LymphFra,"","","","","","",0.290651458760512,"",
Labs,LymphFra,A-LYMPH %,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,11060,1974,735933,0.00268230939501286,LymphFra,"","","","","","",0.268230939501286,"",
Labs,LymphFra,LYMPHS (man),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,5794,1902,735933,0.00258447440188169,LymphFra,"","","","","","",0.258447440188169,"",
Labs,LymphFra,LYMPH %*,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,32134,1700,735933,0.0023099928933748,LymphFra,"","","","","","",0.23099928933748,"",
Labs,LymphFra,LYMPHS%(KTY)dc'd 061620,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,6689,1680,735933,0.00228281650639392,LymphFra,"","","","","","",0.228281650639392,"",
Labs,LymphFra,M LYMPH %,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,7981,1602,735933,0.00217682859716849,LymphFra,"","","","","","",0.217682859716849,"",
Labs,LymphFra,LYMPHOCYTE,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,4478,1577,735933,0.00214285811344239,LymphFra,"","","","","","",0.214285811344239,"",
Labs,LymphFra,LYMPHS%(MANUAL),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,8201,1563,735933,0.00212383464255578,LymphFra,"","","","","","",0.212383464255578,"",
Labs,LymphFra,LYMPHS%(TMB)dc'd 080520,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,7649,1339,735933,0.00181945910836992,LymphFra,"","","","","","",0.181945910836992,"",
Labs,LymphFra,LYMPHOCYTE % (MANUAL),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,3501,1271,735933,0.00172705939263493,LymphFra,"","","","","","",0.172705939263493,"",
Labs,LymphFra,LYMPHOCYTES % (MANUAL),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,4229,1192,735933,0.00161971266406045,LymphFra,"","","","","","",0.161971266406045,"",
Labs,LymphFra,LYMPHS % MANUAL,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,3632,1140,735933,0.00154905405791016,LymphFra,"","","","","","",0.154905405791016,"",
Labs,LymphFra,LYMPH % (FS)*INACT*(3-19-06),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,3137,1129,735933,0.00153410704507068,LymphFra,"","","","","","",0.153410704507068,"",
Labs,LymphFra,LYMPHOCYTES (%),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2362,1119,735933,0.00152051885158024,LymphFra,"","","","","","",0.152051885158024,"",
Labs,LymphFra,LYMPHOCYTES Dc'd 1-21-08,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2166,1077,735933,0.00146344843892039,LymphFra,"","","","","","",0.146344843892039,"",
Labs,LymphFra,LYMPHS(dc 10/11/22),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2162,1058,735933,0.00143763087128855,LymphFra,"","","","","","",0.143763087128856,"",
Labs,LymphFra,W-LYMPHOCYTES%,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,5024,978,735933,0.00132892532336503,LymphFra,"","","","","","",0.132892532336503,"",
Labs,LymphFra,LYMPH MAN %,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,3770,908,735933,0.00123380796893195,LymphFra,"","","","","","",0.123380796893195,"",
Labs,LymphFra,.LYMPHS (DCED 072313),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2254,883,735933,0.00119983748520585,LymphFra,"","","","","","",0.119983748520585,"",
Labs,LymphFra,LYMPHS-MANUAL,5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1699,814,735933,0.00110607895012182,LymphFra,"","","","","","",0.110607895012182,"",
Labs,LymphFra,ZZLYMPHOCYTE % (REF.LAB),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1776,781,735933,0.00106123791160337,LymphFra,"","","","","","",0.106123791160337,"",
Labs,LymphFra,LYMPHS (MANUAL),5,75,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2329,749,735933,0.00101775569243396,LymphFra,"","","","","","",0.101775569243396,"",
